customer_id,email,loyalty_points,feedback_score,preferred_store,newsletter_subscribed
44647,dgour@example.net,3771,9,,
44648,omya34@example.com,2816,7,Bengaluru,N
44649,anirudhdara@example.com,,2,,N
44650,,NA,,Mumbai,
44651,leelakaran@example.org,,,,Y
44652,bhavinimanne@example.org,,,Bengaluru,
44653,shereadvay@example.org,752,,Hyderabad,No
44654,ishanibalan@example.com,1866,,Mumbai,Y
44655,cnatarajan@example.net,NA,,Bengaluru,Y
44656,bhanumati35@example.com,,8,Hyderabad,Yes
44657,prakashharsh@example.net,773,9,,
44658,ranveer98@example.net,,2,Bengaluru,
44659,oviya99@example.com,NA,3,Bengaluru,
44660,sibaleshana@example.net,,,Hyderabad,Y
44661,upadhritinarang@example.org,NA,9,,N
44662,santekavir@example.org,,,Hyderabad,No
44663,udin@example.net,4108,9,Mumbai,Y
44664,kashvi27@example.com,,,Hyderabad,Yes
44665,vasana07@example.net,,,,No
44666,unnati67@example.net,4715,,Bengaluru,
44667,sbahl@example.net,3461,,Mumbai,Y
44668,btata@example.net,300,5,,Yes
44669,pantaashi@example.net,NA,,Hyderabad,Yes
44670,yauvani43@example.com,,,Bengaluru,
44671,,NA,,,N
44672,manan76@example.net,1069,10,Mumbai,N
44673,aradhana64@example.net,,,Bengaluru,
44674,murthysuhani@example.com,,9,Mumbai,Y
44675,nazarethekaraj@example.net,3346,,Bengaluru,Yes
44676,saneadvay@example.org,4859,4,,No
44677,alkadhaliwal@example.org,NA,,Bengaluru,No
44678,peterjani@example.net,3811,,,Yes
44679,ishaan53@example.com,,1,Hyderabad,
44680,kamya34@example.com,NA,9,Mumbai,
44681,fiyaz83@example.org,776,9,Mumbai,
44682,,,,Bengaluru,
44683,,NA,,Mumbai,
44684,qwadhwa@example.net,,3,Hyderabad,Yes
44685,venkateshsai@example.org,,,Hyderabad,
44686,ekbal92@example.org,NA,9,Hyderabad,Yes
44687,lipika81@example.org,2587,,Bengaluru,
44688,,,,,Y
44689,samarth33@example.org,,,Bengaluru,Y
44690,,,1,Bengaluru,No
44691,bakhshi33@example.com,2356,,Hyderabad,Yes
44692,ladlicheema@example.org,NA,,Hyderabad,No
44693,farasissac@example.org,2252,,Hyderabad,
44694,vedhikaanand@example.org,NA,,Hyderabad,
44695,mitesh29@example.org,,9,Bengaluru,
44696,sdutt@example.org,NA,,Mumbai,
44697,achaudhry@example.com,NA,2,Bengaluru,Yes
44698,rudra70@example.com,1691,,,N
44699,theodore44@example.org,NA,,Hyderabad,Y
44700,mkohli@example.com,NA,9,,
44701,pkant@example.org,NA,,Mumbai,No
44702,pdar@example.com,2743,,Mumbai,Y
44703,hemangini82@example.com,,,,Y
44704,kamdarrushil@example.com,,,,Yes
44705,,3420,9,Mumbai,No
44706,,2580,9,,Yes
44707,mitaligara@example.com,NA,5,Hyderabad,Y
44708,vasudhajohal@example.net,,,Hyderabad,Y
44709,,NA,,Bengaluru,N
44710,,3844,,Bengaluru,
44711,sarinbrinda@example.com,NA,,Mumbai,Y
44712,borahaarnav@example.com,,,,Yes
44713,loganvora@example.net,2073,,,Y
44714,bhavini82@example.org,,3,Mumbai,Yes
44715,mananchaudhari@example.com,NA,,Hyderabad,Yes
44716,aayushgulati@example.org,NA,,Bengaluru,Y
44717,wranganathan@example.org,NA,6,Hyderabad,N
44718,fnarain@example.org,NA,,,No
44719,nikita95@example.org,,,Hyderabad,Yes
44720,,,9,Bengaluru,
44721,dhingrapooja@example.com,NA,4,Mumbai,N
44722,teerthgrewal@example.net,,,Hyderabad,No
44723,sundaramliam@example.org,,6,,
44724,varghesewatika@example.org,NA,,Hyderabad,Y
44725,goelxavier@example.net,,7,Hyderabad,No
44726,bhavnaviswanathan@example.com,4565,,Mumbai,No
44727,routaarav@example.com,728,,Hyderabad,No
44728,galaharrison@example.org,NA,,Bengaluru,Y
44729,jaiparikh@example.net,NA,9,,
44730,,2933,,Hyderabad,Y
44731,jagrati68@example.net,NA,6,,Y
44732,gayathri24@example.com,2519,9,Bengaluru,No
44733,anatt@example.com,NA,9,Hyderabad,Y
44734,dmagar@example.com,,9,Bengaluru,Y
44735,iyeradvay@example.com,1793,9,Hyderabad,Y
44736,arinvasa@example.net,NA,2,,
44737,georgepalla@example.net,4275,,Bengaluru,No
44738,hamsini59@example.net,NA,,Mumbai,
44739,aloyal@example.org,NA,9,,N
44740,ishaankorpal@example.com,848,,Bengaluru,
44741,,976,,Hyderabad,
44742,,,9,Bengaluru,Yes
44743,turvihanda@example.net,4151,9,Bengaluru,Y
44744,balasamarth@example.net,,9,Bengaluru,N
44745,dchaudhry@example.org,,,Hyderabad,No
44746,aahana69@example.com,NA,9,Mumbai,No
44747,gokhaletristan@example.org,782,,Hyderabad,No
44748,zayyan41@example.org,NA,,Hyderabad,N
44749,triptivarughese@example.net,,,,
44750,okarnik@example.net,NA,9,Mumbai,Y
44751,,,9,Hyderabad,No
44752,ridhi11@example.net,,,Hyderabad,Y
44753,rshroff@example.com,532,,Bengaluru,
44754,xbalakrishnan@example.net,4398,9,Hyderabad,Y
44755,,4034,,,N
44756,vhari@example.com,NA,,Hyderabad,No
44757,meghana77@example.com,1100,,Hyderabad,
44758,varugheseneelima@example.net,NA,,,No
44759,madananika@example.com,3886,4,,
44760,david44@example.org,,4,,Yes
44761,divyadutt@example.com,,,Hyderabad,
44762,veerratti@example.net,732,9,Mumbai,
44763,uoommen@example.net,1597,4,Bengaluru,
44764,sahniadvik@example.com,NA,9,Hyderabad,N
44765,sarkarchaitaly@example.com,NA,5,Hyderabad,Yes
44766,amara43@example.net,NA,,Mumbai,Yes
44767,,NA,9,Bengaluru,No
44768,jchauhan@example.org,NA,,Hyderabad,N
44769,owensabharwal@example.net,,,Bengaluru,
44770,wasonjagat@example.net,,,Hyderabad,Yes
44771,sastryaadhya@example.org,,,,
44772,chadhakritika@example.net,,,Hyderabad,No
44773,omkaarkarnik@example.com,2335,9,,
44774,xshukla@example.org,4966,10,,Yes
44775,dakshavarughese@example.org,NA,8,Mumbai,Y
44776,darshkanda@example.com,NA,,,Y
44777,chavvicomar@example.com,1676,9,Mumbai,
44778,nagarajaneta@example.org,,4,,Y
44779,radhakrishnanmichael@example.org,NA,9,Bengaluru,Yes
44780,,,9,,N
44781,aradhana87@example.org,NA,,Hyderabad,Y
44782,khannasamaksh@example.org,4906,,Mumbai,N
44783,advikgoswami@example.net,2712,,Bengaluru,N
44784,hemaseth@example.com,,,Hyderabad,No
44785,,NA,6,,
44786,ssridhar@example.org,,9,Mumbai,
44787,shuklavedant@example.org,NA,,Mumbai,
44788,ramannirja@example.org,NA,,,Yes
44789,hemangchadha@example.com,917,9,,
44790,pmutti@example.net,4931,,,
44791,siyarattan@example.org,,5,Mumbai,N
44792,,,9,Mumbai,No
44793,,4770,,Hyderabad,No
44794,darsh33@example.org,,,Hyderabad,
44795,saninimrat@example.net,,6,Mumbai,Yes
44796,mayaanne@example.net,3307,1,Bengaluru,Yes
44797,william19@example.com,NA,9,Hyderabad,N
44798,qarinmohan@example.net,3029,,,
44799,yahuja@example.com,3130,9,Bengaluru,N
44800,vedachandra@example.org,,,,No
44801,bajwarachana@example.com,,,Mumbai,
44802,ekaja79@example.com,4006,,Bengaluru,
44803,somkrisha@example.net,2188,9,Bengaluru,
44804,chakrabartidayita@example.org,,9,Bengaluru,N
44805,hsinha@example.com,NA,,Hyderabad,N
44806,jmalhotra@example.net,,9,Bengaluru,
44807,zilmil06@example.org,NA,9,Bengaluru,No
44808,vartyzaitra@example.net,NA,,Hyderabad,Y
44809,,NA,10,Bengaluru,N
44810,mohini72@example.com,NA,7,,Yes
44811,samuel57@example.com,NA,9,Mumbai,Y
44812,ganga43@example.net,NA,9,Hyderabad,No
44813,bavaneel@example.net,1087,,Mumbai,Y
44814,zachariavasatika@example.net,NA,,Mumbai,Y
44815,dalbir11@example.net,1196,9,,
44816,,,4,Hyderabad,
44817,baradzehaan@example.net,,9,Mumbai,
44818,shankaromisha@example.net,,,,Yes
44819,daliaavni@example.com,,,Bengaluru,No
44820,xalak80@example.com,612,6,Mumbai,No
44821,benoviya@example.org,2484,,,N
44822,,NA,,Hyderabad,No
44823,tbahri@example.com,3650,,Mumbai,N
44824,lkrishna@example.net,NA,3,Mumbai,Y
44825,bakshiliam@example.com,NA,10,Hyderabad,No
44826,vasatika38@example.org,,,Hyderabad,
44827,yohannanamara@example.org,,,Hyderabad,N
44828,,,,,Yes
44829,xalak98@example.org,4226,,Mumbai,N
44830,ishanvi42@example.org,4430,,Hyderabad,Y
44831,bhavinisethi@example.net,NA,,Bengaluru,Y
44832,mistrysachi@example.net,NA,,,Yes
44833,psankar@example.com,NA,2,Bengaluru,
44834,,3939,,,Y
44835,rvaidya@example.net,,,Bengaluru,N
44836,upmaprakash@example.org,NA,9,Bengaluru,N
44837,jandra@example.com,,,,Yes
44838,rdivan@example.net,,,Bengaluru,
44839,vinayajani@example.com,NA,,Mumbai,
44840,yugsandal@example.org,,9,,Y
44841,rattihenry@example.org,788,4,,Y
44842,zashilraghavan@example.org,NA,9,Bengaluru,
44843,qhalder@example.org,,9,Bengaluru,
44844,praneelapte@example.net,NA,,Bengaluru,Yes
44845,fraja@example.com,498,,Mumbai,
44846,rishi03@example.org,NA,,Bengaluru,No
44847,wallaumang@example.org,,,,No
44848,ykade@example.com,NA,,Hyderabad,
44849,chandgaurika@example.com,NA,,,
44850,udyatipuri@example.net,NA,9,,N
44851,,4310,3,Mumbai,N
44852,radha62@example.org,155,9,Bengaluru,Yes
44853,dsagar@example.com,,9,Hyderabad,
44854,tanaydatta@example.org,2173,,,
44855,yutikapall@example.net,NA,9,Hyderabad,No
44856,mannanbhavika@example.org,,9,Hyderabad,
44857,lilapurohit@example.net,2459,,Mumbai,Yes
44858,chanchal03@example.org,,,Hyderabad,Yes
44859,daksha92@example.net,,,Hyderabad,N
44860,maniodika@example.com,NA,9,,Yes
44861,padmanabhanira@example.com,3217,3,Bengaluru,
44862,lbaria@example.net,,9,Mumbai,
44863,vkhatri@example.org,NA,10,Hyderabad,
44864,ria74@example.com,,,Bengaluru,
44865,pavanilad@example.org,1557,7,Mumbai,
44866,triya43@example.org,NA,,,N
44867,mistrybaghyawati@example.net,NA,9,,
44868,qshan@example.net,NA,1,,Yes
44869,gautamimurty@example.net,,9,,No
44870,malhotraomkaar@example.net,NA,,Bengaluru,Y
44871,mratti@example.com,NA,9,Mumbai,
44872,alata@example.net,,2,Mumbai,Y
44873,aarnapatil@example.org,NA,,,Yes
44874,agastya84@example.org,NA,,Bengaluru,
44875,jsaran@example.net,NA,9,Hyderabad,No
44876,nirjakhatri@example.org,,,Hyderabad,N
44877,sarafpriya@example.org,1869,9,Mumbai,Yes
44878,pdass@example.com,NA,9,Mumbai,N
44879,mandaindali@example.org,3649,,Bengaluru,Yes
44880,sethvrishti@example.org,NA,,,
44881,azad24@example.org,NA,,,
44882,zkar@example.com,,3,,
44883,choudhurydarika@example.org,,6,Hyderabad,Y
44884,ronith81@example.net,2046,9,,N
44885,xmitra@example.com,,,Hyderabad,N
44886,wahab54@example.org,NA,9,Bengaluru,
44887,bajajyachana@example.com,,7,,
44888,harininair@example.org,NA,9,Hyderabad,Yes
44889,vincentpatil@example.com,4298,6,Bengaluru,
44890,deepnikita@example.net,,,Mumbai,N
44891,amruta77@example.com,1043,9,Bengaluru,No
44892,schander@example.com,,9,Hyderabad,N
44893,,NA,,,No
44894,birekavir@example.net,3929,9,Bengaluru,Y
44895,xdugal@example.com,NA,,Mumbai,
44896,hamsini18@example.com,4233,2,Bengaluru,Yes
44897,advaith05@example.com,,9,Bengaluru,Y
44898,narasimhanlohit@example.net,3055,,,
44899,diptavora@example.net,,9,Mumbai,
44900,hsandal@example.net,,6,Bengaluru,N
44901,victor79@example.org,3350,5,,No
44902,urvashimangat@example.net,988,9,Mumbai,
44903,sharafudyati@example.org,4715,9,Bengaluru,Y
44904,,,,Mumbai,Y
44905,abha12@example.net,1345,10,Mumbai,
44906,odash@example.net,192,9,Mumbai,No
44907,,1072,,Hyderabad,Yes
44908,,4742,2,Mumbai,N
44909,kcomar@example.org,2993,5,Mumbai,Y
44910,,NA,,Hyderabad,N
44911,bhanumatisarma@example.net,2738,8,,No
44912,krisha49@example.org,808,4,Mumbai,No
44913,routgagan@example.net,4754,,Hyderabad,Y
44914,tvora@example.com,,9,Hyderabad,
44915,,NA,10,,
44916,wtata@example.com,NA,3,,Y
44917,,NA,,Hyderabad,
44918,tara27@example.net,,3,,
44919,ekanshbadami@example.org,2069,7,Hyderabad,Y
44920,triyalalla@example.com,4240,9,Mumbai,N
44921,akshayrau@example.org,NA,,,No
44922,anvilall@example.com,4726,9,Mumbai,Yes
44923,gsane@example.net,NA,,Hyderabad,No
44924,jpant@example.org,,9,,N
44925,jbehl@example.net,,4,Bengaluru,Y
44926,chatresh01@example.com,,,,N
44927,irabuch@example.net,2734,,Bengaluru,No
44928,fdate@example.net,,5,Bengaluru,Yes
44929,wishishetty@example.com,,,,N
44930,xrandhawa@example.net,,3,,Yes
44931,arunima33@example.org,4695,9,Hyderabad,No
44932,carya@example.net,NA,9,,
44933,advaithmisra@example.com,NA,9,Mumbai,
44934,karamohammed@example.net,443,,Hyderabad,Yes
44935,chanakya18@example.net,NA,,Bengaluru,No
44936,bhavsarqarin@example.net,3736,9,Mumbai,
44937,yvenkataraman@example.com,3021,,Mumbai,N
44938,raulila@example.org,2836,9,,
44939,panditanmol@example.net,,8,Bengaluru,
44940,vedikaram@example.net,4577,9,,Y
44941,rsunder@example.net,NA,,Mumbai,No
44942,,NA,,Hyderabad,
44943,wriddhisharya@example.org,,10,,No
44944,iyengarfarhan@example.com,4948,,,No
44945,isha04@example.com,NA,9,Mumbai,No
44946,neelimabala@example.net,3681,,Hyderabad,Y
44947,nimrat42@example.net,,7,Bengaluru,
44948,narasimhanaarna@example.com,,7,Bengaluru,Y
44949,adeep@example.org,3847,1,Bengaluru,No
44950,,,,Bengaluru,
44951,murthyraagini@example.org,NA,,,N
44952,dehredhaan@example.net,,,,
44953,gabazayan@example.com,2570,,Hyderabad,Yes
44954,luckydayal@example.net,,9,Hyderabad,Y
44955,naveenchhabra@example.com,,6,Mumbai,
44956,pboase@example.com,3036,9,Hyderabad,No
44957,fmodi@example.net,NA,,Bengaluru,N
44958,ekarajkrishnan@example.net,,,Bengaluru,Yes
44959,dayita31@example.com,597,9,,No
44960,,3779,,Bengaluru,Yes
44961,dsoni@example.net,,,,
44962,wridesh37@example.org,,10,Hyderabad,
44963,rudra30@example.org,,,Mumbai,
44964,bhattmaanas@example.org,638,2,Mumbai,N
44965,gautam39@example.org,2809,,Hyderabad,Y
44966,theodore52@example.com,,,,
44967,,,9,,
44968,wrastogi@example.com,777,,Mumbai,
44969,rachitadave@example.net,NA,7,,Yes
44970,hiral22@example.com,191,6,Bengaluru,Yes
44971,,,,Bengaluru,
44972,yuvrajanand@example.org,NA,,Hyderabad,N
44973,rattiosha@example.org,,9,Bengaluru,
44974,,NA,9,,Yes
44975,vrishtiyogi@example.com,1925,,Mumbai,Yes
44976,xdate@example.org,4794,9,Mumbai,
44977,nnarang@example.com,,,Bengaluru,
44978,peter22@example.com,NA,,Hyderabad,
44979,oraja@example.com,202,,Hyderabad,Y
44980,rachanakhatri@example.com,NA,,Bengaluru,Y
44981,nbala@example.net,NA,10,,No
44982,voraumang@example.org,986,4,,Y
44983,kiaan14@example.com,1459,1,Mumbai,Yes
44984,nilima39@example.com,,3,,N
44985,miteshkulkarni@example.net,3484,9,Mumbai,Y
44986,meghavohra@example.com,1191,,Bengaluru,Yes
44987,netra71@example.org,528,,Bengaluru,N
44988,,,9,Bengaluru,
44989,vasaishwar@example.net,NA,,Mumbai,Yes
44990,,,,Hyderabad,N
44991,,4969,,Mumbai,
44992,dararajeshri@example.org,494,9,,No
44993,godagabriel@example.com,NA,7,Hyderabad,No
44994,omya48@example.net,,8,,Y
44995,rbiswas@example.net,NA,,Mumbai,Y
44996,vasanamalhotra@example.org,4821,9,Mumbai,
44997,aroraomya@example.org,,,Hyderabad,N
44998,mlad@example.com,NA,9,Mumbai,N
44999,falguni03@example.com,,,Bengaluru,No
45000,dharbakhshi@example.com,NA,1,,N
45001,dayita04@example.com,,3,Mumbai,
45002,guptasanaya@example.net,4218,9,,
45003,ykara@example.net,,,Hyderabad,Yes
45004,gerakevin@example.com,,3,Hyderabad,
45005,,NA,9,Bengaluru,N
45006,charita38@example.org,4791,,Bengaluru,
45007,etoor@example.org,NA,8,Mumbai,N
45008,ekaja15@example.org,,5,Hyderabad,N
45009,jack47@example.net,NA,,,No
45010,ubutala@example.net,NA,,Mumbai,Yes
45011,atharvdesai@example.com,NA,9,Mumbai,N
45012,gulatimanya@example.net,1041,,Hyderabad,Y
45013,ladli57@example.org,,,Bengaluru,N
45014,sarthak69@example.org,3702,,,Y
45015,ekanidhawan@example.com,NA,,Hyderabad,Yes
45016,karisanaya@example.net,4654,,Hyderabad,No
45017,,NA,9,Mumbai,
45018,pratyush23@example.com,NA,9,Mumbai,Y
45019,thomasmaster@example.org,4001,,Bengaluru,N
45020,twagle@example.net,NA,4,Mumbai,Y
45021,,1446,,Bengaluru,
45022,xsaraf@example.com,NA,5,Mumbai,Y
45023,,1438,,Hyderabad,N
45024,henry24@example.net,2350,9,Mumbai,No
45025,rajeshri20@example.net,4095,9,Hyderabad,No
45026,qdeshmukh@example.net,NA,9,Bengaluru,Y
45027,aaravkapur@example.net,,,Bengaluru,
45028,znagarajan@example.org,,9,,
45029,ekamdar@example.com,NA,,Mumbai,
45030,aryadixit@example.org,NA,5,Bengaluru,
45031,pavanikrishnan@example.com,,,Hyderabad,N
45032,henry93@example.net,,2,Mumbai,
45033,varsha30@example.com,NA,,Mumbai,N
45034,mandaazad@example.net,4195,9,,N
45035,,,,Bengaluru,N
45036,srinivasbrijesh@example.org,1303,,Hyderabad,Yes
45037,nehasibal@example.com,3553,,Bengaluru,
45038,amenon@example.com,,4,Bengaluru,Y
45039,rkumer@example.net,NA,,,
45040,ansh11@example.net,153,,,No
45041,pranav33@example.com,NA,,,
45042,parmarlavanya@example.org,2880,9,Hyderabad,
45043,jairajshroff@example.net,3743,,Hyderabad,
45044,waliageetika@example.net,,8,Mumbai,N
45045,lohit69@example.com,111,4,Mumbai,Yes
45046,chaudhariupasna@example.net,,9,Mumbai,
45047,kadewridesh@example.org,701,9,,
45048,sandalgautami@example.com,1875,4,Hyderabad,N
45049,yashodharabasu@example.net,NA,9,Bengaluru,No
45050,prakashchandran@example.net,2229,9,Bengaluru,Yes
45051,keerirya@example.com,,,,Y
45052,ayush89@example.org,2119,9,Hyderabad,Y
45053,bishakhatripathi@example.org,NA,4,Mumbai,
45054,awalia@example.com,,,Mumbai,Y
45055,vaggarwal@example.org,NA,1,Bengaluru,
45056,chackovarsha@example.com,,4,Bengaluru,No
45057,,NA,9,Mumbai,
45058,ggoyal@example.com,4826,,Bengaluru,No
45059,laksh71@example.org,302,9,Mumbai,
45060,haritanarain@example.com,,,Mumbai,No
45061,dugarvidhi@example.com,,,Hyderabad,No
45062,singhalfiyaz@example.net,,,Bengaluru,
45063,vkrish@example.org,4607,,,
45064,wazir45@example.net,,,Mumbai,
45065,forumbassi@example.com,,9,Mumbai,N
45066,,3891,,Bengaluru,Yes
45067,imukhopadhyay@example.org,2535,8,Hyderabad,N
45068,bhaviniarora@example.org,3841,,Bengaluru,
45069,oni20@example.org,3694,9,,
45070,gpalla@example.com,4692,,,N
45071,anamikatandon@example.org,NA,9,Bengaluru,
45072,okohli@example.net,NA,,Mumbai,Yes
45073,paiorinder@example.net,NA,9,Bengaluru,Y
45074,chawlakavya@example.com,NA,8,Mumbai,
45075,npau@example.com,4455,7,Mumbai,
45076,sarmaijaya@example.net,527,,Mumbai,
45077,hemangininori@example.com,1958,,Hyderabad,N
45078,zkale@example.net,NA,,,
45079,baradlekha@example.net,,9,,N
45080,azaddar@example.org,4062,,Bengaluru,Y
45081,,170,9,Mumbai,Y
45082,turvi94@example.org,,,Mumbai,Yes
45083,quincydhar@example.net,,,Mumbai,No
45084,ijaya39@example.net,,,Mumbai,No
45085,ekani95@example.com,,9,Mumbai,
45086,,,8,Bengaluru,No
45087,srinivasanjanuja@example.org,,10,Mumbai,No
45088,pkeer@example.com,,9,Bengaluru,
45089,kalpitmittal@example.com,,9,,
45090,fradomitra@example.com,NA,7,Hyderabad,N
45091,samuelnazareth@example.com,NA,5,Hyderabad,Yes
45092,prishadara@example.com,,4,Bengaluru,
45093,isekhon@example.net,,10,,Yes
45094,nirjamohanty@example.net,NA,,Mumbai,N
45095,fmammen@example.org,1322,6,,No
45096,hemani79@example.net,1794,,Hyderabad,
45097,idika64@example.org,NA,9,Hyderabad,Yes
45098,kaikannan@example.com,,9,Hyderabad,Y
45099,harinakshi36@example.com,,9,Hyderabad,No
45100,rkadakia@example.net,,,Mumbai,Yes
45101,mohantyosha@example.com,NA,,,Y
45102,kannanayaan@example.com,4113,,Mumbai,
45103,ambleabhiram@example.com,3582,,Mumbai,
45104,dakshbadal@example.net,NA,,Hyderabad,Yes
45105,wraj@example.net,,,Bengaluru,No
45106,inayabandi@example.com,NA,9,Hyderabad,N
45107,bhanumati98@example.com,3712,9,Hyderabad,
45108,aranganathan@example.org,NA,,Mumbai,Yes
45109,janya27@example.org,,,Mumbai,Y
45110,ayaandutta@example.com,NA,9,,
45111,dadalucky@example.net,,9,,N
45112,darika46@example.org,2100,,Bengaluru,N
45113,kvenkatesh@example.com,,,Bengaluru,No
45114,saikarnik@example.net,2206,10,Hyderabad,Yes
45115,xkalita@example.org,NA,5,Hyderabad,Yes
45116,dinekaja@example.com,486,8,,No
45117,sakshamtailor@example.org,NA,,Bengaluru,
45118,gthaker@example.net,NA,9,,N
45119,nbadal@example.com,3698,,,N
45120,chandrankashyap@example.com,NA,9,Bengaluru,Yes
45121,saumya30@example.com,3691,6,Mumbai,No
45122,,NA,,Hyderabad,
45123,lsrinivasan@example.org,NA,,Hyderabad,Yes
45124,eshananayak@example.org,NA,,Mumbai,Yes
45125,rajanyatin@example.net,2823,10,Bengaluru,
45126,aroraamara@example.com,1187,,Hyderabad,Yes
45127,tlala@example.com,,,Mumbai,Y
45128,bhavsaradweta@example.com,,9,Hyderabad,Yes
45129,sanya03@example.com,1834,,Hyderabad,Yes
45130,vhora@example.net,NA,,Hyderabad,
45131,munichasmum@example.com,2005,6,Bengaluru,
45132,champakbuch@example.org,2270,9,,Y
45133,vbora@example.com,NA,,Mumbai,
45134,chandranwriddhish@example.org,1643,,Mumbai,
45135,dadamax@example.com,NA,3,Bengaluru,Yes
45136,lpuri@example.com,,6,Hyderabad,N
45137,ugoel@example.org,,,Bengaluru,Yes
45138,,,9,Hyderabad,N
45139,ppuri@example.com,,3,Hyderabad,
45140,xaviervarughese@example.com,NA,,,
45141,anyapillai@example.net,3817,8,Mumbai,Yes
45142,omya76@example.org,1920,,Mumbai,
45143,naksh38@example.org,NA,,Hyderabad,Y
45144,barmannidra@example.net,NA,9,Hyderabad,Y
45145,chasmumsaraf@example.net,,,,
45146,lranganathan@example.net,425,,,
45147,meghanasen@example.net,NA,8,,N
45148,wwali@example.org,2377,,Mumbai,Yes
45149,sakshamdyal@example.com,NA,10,Mumbai,Y
45150,vivaansuresh@example.com,,9,Hyderabad,
45151,karpehemani@example.com,,,Mumbai,
45152,kdixit@example.org,NA,9,,Y
45153,urishilla82@example.com,220,9,Mumbai,
45154,zbobal@example.net,,2,Bengaluru,Yes
45155,odash@example.org,,,Mumbai,No
45156,msharaf@example.org,NA,9,Bengaluru,N
45157,bhavanisehgal@example.com,NA,9,Bengaluru,No
45158,manbircontractor@example.org,NA,9,Bengaluru,Y
45159,boratanish@example.com,507,,Bengaluru,
45160,leelakuruvilla@example.com,2354,,Mumbai,No
45161,mohammed54@example.org,NA,9,Mumbai,No
45162,diya87@example.com,2804,10,Mumbai,No
45163,dixitanthony@example.net,,9,Mumbai,N
45164,oviyagrewal@example.org,4856,,Bengaluru,Yes
45165,fgarg@example.com,NA,,Hyderabad,
45166,vagrawal@example.net,,,,Y
45167,ombhasin@example.net,NA,9,Bengaluru,No
45168,krishnawahab@example.com,84,,Hyderabad,N
45169,yuvrajrege@example.net,NA,,Hyderabad,Y
45170,gaurav77@example.com,1571,,,No
45171,biyer@example.net,,9,Hyderabad,Y
45172,wloyal@example.com,,1,Hyderabad,Y
45173,udantbobal@example.net,NA,,Mumbai,N
45174,ranveer30@example.org,4649,7,Mumbai,Yes
45175,ynarayan@example.org,,,,
45176,eiravatiwadhwa@example.net,,1,Mumbai,
45177,girindrawadhwa@example.com,,4,,
45178,tvohra@example.com,,5,,Yes
45179,gadehemangini@example.org,2252,10,,Yes
45180,janyakala@example.com,NA,,Bengaluru,N
